Ano da Produção,Título da Produção,Tipo da Produção,Subtipo da Produção,Author 1,Categoria Author 1,Author 2,Categoria Author 2
2017,SMARTCOM: SMART CONSUMPTION MANAGEMENT ARCHITECTURE FOR PROVIDING A USER-FRIENDLY SMART HOME BASED ON METERING AND COMPUTATIONAL INTELLIGENCE,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,RODRIGO DIAS ALFAIA,Participante Externo,MARCELINO SILVA DA SILVA,Participante Externo
2017,SMARTCOM: SMART CONSUMPTION MANAGEMENT ARCHITECTURE FOR PROVIDING A USER-FRIENDLY SMART HOME BASED ON METERING AND COMPUTATIONAL INTELLIGENCE,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,RODRIGO DIAS ALFAIA,Participante Externo,CARLOS RENATO LISBOA FRANCES,Participante Externo
2017,SMARTCOM: SMART CONSUMPTION MANAGEMENT ARCHITECTURE FOR PROVIDING A USER-FRIENDLY SMART HOME BASED ON METERING AND COMPUTATIONAL INTELLIGENCE,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,RODRIGO DIAS ALFAIA,Participante Externo,NANDAMUDI LANKALAPALLI VIJAYKUMAR,Docente
2017,SMARTCOM: SMART CONSUMPTION MANAGEMENT ARCHITECTURE FOR PROVIDING A USER-FRIENDLY SMART HOME BASED ON METERING AND COMPUTATIONAL INTELLIGENCE,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,ANDERSON V. F. SOUTO,Sem Categoria,MARCELINO SILVA DA SILVA,Participante Externo
2017,SMARTCOM: SMART CONSUMPTION MANAGEMENT ARCHITECTURE FOR PROVIDING A USER-FRIENDLY SMART HOME BASED ON METERING AND COMPUTATIONAL INTELLIGENCE,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,ANDERSON V. F. SOUTO,Sem Categoria,CARLOS RENATO LISBOA FRANCES,Participante Externo
2017,SMARTCOM: SMART CONSUMPTION MANAGEMENT ARCHITECTURE FOR PROVIDING A USER-FRIENDLY SMART HOME BASED ON METERING AND COMPUTATIONAL INTELLIGENCE,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,ANDERSON V. F. SOUTO,Sem Categoria,NANDAMUDI LANKALAPALLI VIJAYKUMAR,Docente
2017,SMARTCOM: SMART CONSUMPTION MANAGEMENT ARCHITECTURE FOR PROVIDING A USER-FRIENDLY SMART HOME BASED ON METERING AND COMPUTATIONAL INTELLIGENCE,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,MARCELINO SILVA DA SILVA,Participante Externo,CARLOS RENATO LISBOA FRANCES,Participante Externo
2017,SMARTCOM: SMART CONSUMPTION MANAGEMENT ARCHITECTURE FOR PROVIDING A USER-FRIENDLY SMART HOME BASED ON METERING AND COMPUTATIONAL INTELLIGENCE,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,MARCELINO SILVA DA SILVA,Participante Externo,NANDAMUDI LANKALAPALLI VIJAYKUMAR,Docente
2017,SMARTCOM: SMART CONSUMPTION MANAGEMENT ARCHITECTURE FOR PROVIDING A USER-FRIENDLY SMART HOME BASED ON METERING AND COMPUTATIONAL INTELLIGENCE,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,CARLOS RENATO LISBOA FRANCES,Participante Externo,NANDAMUDI LANKALAPALLI VIJAYKUMAR,Docente
2017,SOFTWARE ANALYTICS FOR WEB USABILITY: A SYSTEMATIC MAPPING,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,LUCAS HENRIQUE GARRIDO PELLIZON,Participante Externo,JOELMA CHOMA,Discente - Doutorado
2017,SOFTWARE ANALYTICS FOR WEB USABILITY: A SYSTEMATIC MAPPING,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,LUCAS HENRIQUE GARRIDO PELLIZON,Participante Externo,TIAGO SILVA DA SILVA,Participante Externo
2017,SOFTWARE ANALYTICS FOR WEB USABILITY: A SYSTEMATIC MAPPING,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,LUCAS HENRIQUE GARRIDO PELLIZON,Participante Externo,EDUARDO MARTINS GUERRA,Docente
2017,SOFTWARE ANALYTICS FOR WEB USABILITY: A SYSTEMATIC MAPPING,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,LUCAS HENRIQUE GARRIDO PELLIZON,Participante Externo,LUCIANA APARECIDA MARTINEZ ZAINA,Participante Externo
2017,SOFTWARE ANALYTICS FOR WEB USABILITY: A SYSTEMATIC MAPPING,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,JOELMA CHOMA,Discente - Doutorado,TIAGO SILVA DA SILVA,Participante Externo
2017,SOFTWARE ANALYTICS FOR WEB USABILITY: A SYSTEMATIC MAPPING,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,JOELMA CHOMA,Discente - Doutorado,EDUARDO MARTINS GUERRA,Docente
2017,SOFTWARE ANALYTICS FOR WEB USABILITY: A SYSTEMATIC MAPPING,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,JOELMA CHOMA,Discente - Doutorado,LUCIANA APARECIDA MARTINEZ ZAINA,Participante Externo
2017,SOFTWARE ANALYTICS FOR WEB USABILITY: A SYSTEMATIC MAPPING,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,TIAGO SILVA DA SILVA,Participante Externo,EDUARDO MARTINS GUERRA,Docente
2017,SOFTWARE ANALYTICS FOR WEB USABILITY: A SYSTEMATIC MAPPING,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,TIAGO SILVA DA SILVA,Participante Externo,LUCIANA APARECIDA MARTINEZ ZAINA,Participante Externo
2017,SOFTWARE ANALYTICS FOR WEB USABILITY: A SYSTEMATIC MAPPING,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,EDUARDO MARTINS GUERRA,Docente,LUCIANA APARECIDA MARTINEZ ZAINA,Participante Externo
2017,SOLIMVA 1.2,TÉCNICA,DESENVOLVIMENTO DE APLICATIVO,VALDIVINO ALEXANDRE DE SANTIAGO JUNIOR,Docente,FELIPE ELIAS COSTA DA SILVA,Sem Categoria
2017,SP-100 SPACE NUCLEAR POWER REACTOR SIMULATION BY THE BEMTE-3 CODESP-100 SPACE NUCLEAR POWER REACTOR SIMULATION BY THE BEMTE-3 CODE,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,EDUARDO MADEIRA BORGES,Participante Externo,FRANCISCO ANTONIO BRAZ FILHO,Participante Externo
2017,SP-100 SPACE NUCLEAR POWER REACTOR SIMULATION BY THE BEMTE-3 CODESP-100 SPACE NUCLEAR POWER REACTOR SIMULATION BY THE BEMTE-3 CODE,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,EDUARDO MADEIRA BORGES,Participante Externo,LAMARTINE NOGUEIRA FRUTUOSO GUIMARAES,Docente
2017,SP-100 SPACE NUCLEAR POWER REACTOR SIMULATION BY THE BEMTE-3 CODESP-100 SPACE NUCLEAR POWER REACTOR SIMULATION BY THE BEMTE-3 CODE,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,FRANCISCO ANTONIO BRAZ FILHO,Participante Externo,LAMARTINE NOGUEIRA FRUTUOSO GUIMARAES,Docente
2017,SPATIOTEMPORAL DATA REPRESENTATION IN R,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,LORENA ALVES DOS SANTOS,Discente - Doutorado,KARINE REIS FERREIRA GOMES,Docente
2017,SPATIOTEMPORAL DATA REPRESENTATION IN R,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,LORENA ALVES DOS SANTOS,Discente - Doutorado,GILBERTO RIBEIRO DE QUEIROZ,Docente
2017,SPATIOTEMPORAL DATA REPRESENTATION IN R,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,LORENA ALVES DOS SANTOS,Discente - Doutorado,LUBIA VINHAS,Docente
2017,SPATIOTEMPORAL DATA REPRESENTATION IN R,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,KARINE REIS FERREIRA GOMES,Docente,GILBERTO RIBEIRO DE QUEIROZ,Docente
2017,SPATIOTEMPORAL DATA REPRESENTATION IN R,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,KARINE REIS FERREIRA GOMES,Docente,LUBIA VINHAS,Docente
2017,SPATIOTEMPORAL DATA REPRESENTATION IN R,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,GILBERTO RIBEIRO DE QUEIROZ,Docente,LUBIA VINHAS,Docente
2017,SPECTRAL ANALYSIS OF SUPERNOVAE BY FUZZY LOGIC,BIBLIOGRÁFICA,TRABALHO EM ANAIS,LUIS RICARDO ARANTES FILHO,Discente - Mestrado,LAMARTINE NOGUEIRA FRUTUOSO GUIMARAES,Docente
2017,STILF - A SPATIOTEMPORAL INTERVAL LOGIC FORMALISM FOR REASONING ABOUT EVENTS IN REMOTE SENSING DATA,BIBLIOGRÁFICA,TRABALHO EM ANAIS,ADELINE MARINHO MACIEL,Discente - Doutorado,LUBIA VINHAS,Docente
2017,STILF - A SPATIOTEMPORAL INTERVAL LOGIC FORMALISM FOR REASONING ABOUT EVENTS IN REMOTE SENSING DATA,BIBLIOGRÁFICA,TRABALHO EM ANAIS,ADELINE MARINHO MACIEL,Discente - Doutorado,GILBERTO CAMARA NETO,Docente
2017,STILF - A SPATIOTEMPORAL INTERVAL LOGIC FORMALISM FOR REASONING ABOUT EVENTS IN REMOTE SENSING DATA,BIBLIOGRÁFICA,TRABALHO EM ANAIS,ADELINE MARINHO MACIEL,Discente - Doutorado,VICTOR WEGNER MAUS,Participante Externo
2017,STILF - A SPATIOTEMPORAL INTERVAL LOGIC FORMALISM FOR REASONING ABOUT EVENTS IN REMOTE SENSING DATA,BIBLIOGRÁFICA,TRABALHO EM ANAIS,ADELINE MARINHO MACIEL,Discente - Doutorado,LUIZ FERNANDO FERREIRA GOMES DE ASSIS,Participante Externo
2017,STILF - A SPATIOTEMPORAL INTERVAL LOGIC FORMALISM FOR REASONING ABOUT EVENTS IN REMOTE SENSING DATA,BIBLIOGRÁFICA,TRABALHO EM ANAIS,LUBIA VINHAS,Docente,GILBERTO CAMARA NETO,Docente
2017,STILF - A SPATIOTEMPORAL INTERVAL LOGIC FORMALISM FOR REASONING ABOUT EVENTS IN REMOTE SENSING DATA,BIBLIOGRÁFICA,TRABALHO EM ANAIS,LUBIA VINHAS,Docente,VICTOR WEGNER MAUS,Participante Externo
2017,STILF - A SPATIOTEMPORAL INTERVAL LOGIC FORMALISM FOR REASONING ABOUT EVENTS IN REMOTE SENSING DATA,BIBLIOGRÁFICA,TRABALHO EM ANAIS,LUBIA VINHAS,Docente,LUIZ FERNANDO FERREIRA GOMES DE ASSIS,Participante Externo
2017,STILF - A SPATIOTEMPORAL INTERVAL LOGIC FORMALISM FOR REASONING ABOUT EVENTS IN REMOTE SENSING DATA,BIBLIOGRÁFICA,TRABALHO EM ANAIS,GILBERTO CAMARA NETO,Docente,VICTOR WEGNER MAUS,Participante Externo
2017,STILF - A SPATIOTEMPORAL INTERVAL LOGIC FORMALISM FOR REASONING ABOUT EVENTS IN REMOTE SENSING DATA,BIBLIOGRÁFICA,TRABALHO EM ANAIS,GILBERTO CAMARA NETO,Docente,LUIZ FERNANDO FERREIRA GOMES DE ASSIS,Participante Externo
2017,STILF - A SPATIOTEMPORAL INTERVAL LOGIC FORMALISM FOR REASONING ABOUT EVENTS IN REMOTE SENSING DATA,BIBLIOGRÁFICA,TRABALHO EM ANAIS,VICTOR WEGNER MAUS,Participante Externo,LUIZ FERNANDO FERREIRA GOMES DE ASSIS,Participante Externo
2017,SÉRIE TEMPORAL DE ÍNDICES DE REDES COMPLEXAS EM MOBILIDADE URBANA,BIBLIOGRÁFICA,TRABALHO EM ANAIS,JESSICA DOMINGUES LAMOSA,Discente - Mestrado,MARCOS GONCALVES QUILES,Docente
2017,SÉRIE TEMPORAL DE ÍNDICES DE REDES COMPLEXAS EM MOBILIDADE URBANA,BIBLIOGRÁFICA,TRABALHO EM ANAIS,JESSICA DOMINGUES LAMOSA,Discente - Mestrado,ELBERT EINSTEIN NEHRER MACAU,Docente
2017,SÉRIE TEMPORAL DE ÍNDICES DE REDES COMPLEXAS EM MOBILIDADE URBANA,BIBLIOGRÁFICA,TRABALHO EM ANAIS,JESSICA DOMINGUES LAMOSA,Discente - Mestrado,LEONARDO BACELAR LIMA SANTOS,Docente
2017,SÉRIE TEMPORAL DE ÍNDICES DE REDES COMPLEXAS EM MOBILIDADE URBANA,BIBLIOGRÁFICA,TRABALHO EM ANAIS,MARCOS GONCALVES QUILES,Docente,ELBERT EINSTEIN NEHRER MACAU,Docente
2017,SÉRIE TEMPORAL DE ÍNDICES DE REDES COMPLEXAS EM MOBILIDADE URBANA,BIBLIOGRÁFICA,TRABALHO EM ANAIS,MARCOS GONCALVES QUILES,Docente,LEONARDO BACELAR LIMA SANTOS,Docente
2017,SÉRIE TEMPORAL DE ÍNDICES DE REDES COMPLEXAS EM MOBILIDADE URBANA,BIBLIOGRÁFICA,TRABALHO EM ANAIS,ELBERT EINSTEIN NEHRER MACAU,Docente,LEONARDO BACELAR LIMA SANTOS,Docente
2017,TERRA PROJECT: A BRAZILIAN VIEW FOR NUCLEAR ENERGY APPLICATION TO SPACE EXPLORATION,BIBLIOGRÁFICA,TRABALHO EM ANAIS,LAMARTINE NOGUEIRA FRUTUOSO GUIMARAES,Docente,GUILHERME BORGES RIBEIRO,Participante Externo
2017,TERRA PROJECT: A BRAZILIAN VIEW FOR NUCLEAR ENERGY APPLICATION TO SPACE EXPLORATION,BIBLIOGRÁFICA,TRABALHO EM ANAIS,LAMARTINE NOGUEIRA FRUTUOSO GUIMARAES,Docente,JAMIL ALVES DO NASCIMENTO,Participante Externo
2017,TERRA PROJECT: A BRAZILIAN VIEW FOR NUCLEAR ENERGY APPLICATION TO SPACE EXPLORATION,BIBLIOGRÁFICA,TRABALHO EM ANAIS,LAMARTINE NOGUEIRA FRUTUOSO GUIMARAES,Docente,ÉLVIS FALCÃO DE ARAÚJO,Sem Categoria
2017,TERRA PROJECT: A BRAZILIAN VIEW FOR NUCLEAR ENERGY APPLICATION TO SPACE EXPLORATION,BIBLIOGRÁFICA,TRABALHO EM ANAIS,LAMARTINE NOGUEIRA FRUTUOSO GUIMARAES,Docente,FRANCISCO ANTONIO BRAZ FILHO,Participante Externo
2017,TERRA PROJECT: A BRAZILIAN VIEW FOR NUCLEAR ENERGY APPLICATION TO SPACE EXPLORATION,BIBLIOGRÁFICA,TRABALHO EM ANAIS,LAMARTINE NOGUEIRA FRUTUOSO GUIMARAES,Docente,ARTUR FLÁVIO DIAS,Sem Categoria
2017,TERRA PROJECT: A BRAZILIAN VIEW FOR NUCLEAR ENERGY APPLICATION TO SPACE EXPLORATION,BIBLIOGRÁFICA,TRABALHO EM ANAIS,LAMARTINE NOGUEIRA FRUTUOSO GUIMARAES,Docente,VALÉRIA SERRANO FAILLACE OLIVEIRA LEITE,Sem Categoria
2017,TERRA PROJECT: A BRAZILIAN VIEW FOR NUCLEAR ENERGY APPLICATION TO SPACE EXPLORATION,BIBLIOGRÁFICA,TRABALHO EM ANAIS,GUILHERME BORGES RIBEIRO,Participante Externo,JAMIL ALVES DO NASCIMENTO,Participante Externo
2017,TERRA PROJECT: A BRAZILIAN VIEW FOR NUCLEAR ENERGY APPLICATION TO SPACE EXPLORATION,BIBLIOGRÁFICA,TRABALHO EM ANAIS,GUILHERME BORGES RIBEIRO,Participante Externo,ÉLVIS FALCÃO DE ARAÚJO,Sem Categoria
2017,TERRA PROJECT: A BRAZILIAN VIEW FOR NUCLEAR ENERGY APPLICATION TO SPACE EXPLORATION,BIBLIOGRÁFICA,TRABALHO EM ANAIS,GUILHERME BORGES RIBEIRO,Participante Externo,FRANCISCO ANTONIO BRAZ FILHO,Participante Externo
2017,TERRA PROJECT: A BRAZILIAN VIEW FOR NUCLEAR ENERGY APPLICATION TO SPACE EXPLORATION,BIBLIOGRÁFICA,TRABALHO EM ANAIS,GUILHERME BORGES RIBEIRO,Participante Externo,ARTUR FLÁVIO DIAS,Sem Categoria
2017,TERRA PROJECT: A BRAZILIAN VIEW FOR NUCLEAR ENERGY APPLICATION TO SPACE EXPLORATION,BIBLIOGRÁFICA,TRABALHO EM ANAIS,GUILHERME BORGES RIBEIRO,Participante Externo,VALÉRIA SERRANO FAILLACE OLIVEIRA LEITE,Sem Categoria
2017,TERRA PROJECT: A BRAZILIAN VIEW FOR NUCLEAR ENERGY APPLICATION TO SPACE EXPLORATION,BIBLIOGRÁFICA,TRABALHO EM ANAIS,JAMIL ALVES DO NASCIMENTO,Participante Externo,ÉLVIS FALCÃO DE ARAÚJO,Sem Categoria
2017,TERRA PROJECT: A BRAZILIAN VIEW FOR NUCLEAR ENERGY APPLICATION TO SPACE EXPLORATION,BIBLIOGRÁFICA,TRABALHO EM ANAIS,JAMIL ALVES DO NASCIMENTO,Participante Externo,FRANCISCO ANTONIO BRAZ FILHO,Participante Externo
2017,TERRA PROJECT: A BRAZILIAN VIEW FOR NUCLEAR ENERGY APPLICATION TO SPACE EXPLORATION,BIBLIOGRÁFICA,TRABALHO EM ANAIS,JAMIL ALVES DO NASCIMENTO,Participante Externo,ARTUR FLÁVIO DIAS,Sem Categoria
2017,TERRA PROJECT: A BRAZILIAN VIEW FOR NUCLEAR ENERGY APPLICATION TO SPACE EXPLORATION,BIBLIOGRÁFICA,TRABALHO EM ANAIS,JAMIL ALVES DO NASCIMENTO,Participante Externo,VALÉRIA SERRANO FAILLACE OLIVEIRA LEITE,Sem Categoria
2017,TERRA PROJECT: A BRAZILIAN VIEW FOR NUCLEAR ENERGY APPLICATION TO SPACE EXPLORATION,BIBLIOGRÁFICA,TRABALHO EM ANAIS,ÉLVIS FALCÃO DE ARAÚJO,Sem Categoria,FRANCISCO ANTONIO BRAZ FILHO,Participante Externo
2017,TERRA PROJECT: A BRAZILIAN VIEW FOR NUCLEAR ENERGY APPLICATION TO SPACE EXPLORATION,BIBLIOGRÁFICA,TRABALHO EM ANAIS,ÉLVIS FALCÃO DE ARAÚJO,Sem Categoria,ARTUR FLÁVIO DIAS,Sem Categoria
2017,TERRA PROJECT: A BRAZILIAN VIEW FOR NUCLEAR ENERGY APPLICATION TO SPACE EXPLORATION,BIBLIOGRÁFICA,TRABALHO EM ANAIS,ÉLVIS FALCÃO DE ARAÚJO,Sem Categoria,VALÉRIA SERRANO FAILLACE OLIVEIRA LEITE,Sem Categoria
2017,TERRA PROJECT: A BRAZILIAN VIEW FOR NUCLEAR ENERGY APPLICATION TO SPACE EXPLORATION,BIBLIOGRÁFICA,TRABALHO EM ANAIS,FRANCISCO ANTONIO BRAZ FILHO,Participante Externo,ARTUR FLÁVIO DIAS,Sem Categoria
2017,TERRA PROJECT: A BRAZILIAN VIEW FOR NUCLEAR ENERGY APPLICATION TO SPACE EXPLORATION,BIBLIOGRÁFICA,TRABALHO EM ANAIS,FRANCISCO ANTONIO BRAZ FILHO,Participante Externo,VALÉRIA SERRANO FAILLACE OLIVEIRA LEITE,Sem Categoria
2017,TERRA PROJECT: A BRAZILIAN VIEW FOR NUCLEAR ENERGY APPLICATION TO SPACE EXPLORATION,BIBLIOGRÁFICA,TRABALHO EM ANAIS,ARTUR FLÁVIO DIAS,Sem Categoria,VALÉRIA SERRANO FAILLACE OLIVEIRA LEITE,Sem Categoria
2017,"TERRA: A NUCLEAR REACTOR TO HELP EXPLORE SPACE, DEEP OCEAN AND DIFFICULT ACCESS LOCATIONS",BIBLIOGRÁFICA,TRABALHO EM ANAIS,LAMARTINE NOGUEIRA FRUTUOSO GUIMARAES,Docente,GUILHERME BORGES RIBEIRO,Participante Externo
2017,"TERRA: A NUCLEAR REACTOR TO HELP EXPLORE SPACE, DEEP OCEAN AND DIFFICULT ACCESS LOCATIONS",BIBLIOGRÁFICA,TRABALHO EM ANAIS,LAMARTINE NOGUEIRA FRUTUOSO GUIMARAES,Docente,JAMIL ALVES DO NASCIMENTO,Participante Externo
2017,"TERRA: A NUCLEAR REACTOR TO HELP EXPLORE SPACE, DEEP OCEAN AND DIFFICULT ACCESS LOCATIONS",BIBLIOGRÁFICA,TRABALHO EM ANAIS,LAMARTINE NOGUEIRA FRUTUOSO GUIMARAES,Docente,ÉLVIS FALCÃO DE ARAÚJO,Sem Categoria
2017,"TERRA: A NUCLEAR REACTOR TO HELP EXPLORE SPACE, DEEP OCEAN AND DIFFICULT ACCESS LOCATIONS",BIBLIOGRÁFICA,TRABALHO EM ANAIS,LAMARTINE NOGUEIRA FRUTUOSO GUIMARAES,Docente,FRANCISCO ANTONIO BRAZ FILHO,Participante Externo
2017,"TERRA: A NUCLEAR REACTOR TO HELP EXPLORE SPACE, DEEP OCEAN AND DIFFICULT ACCESS LOCATIONS",BIBLIOGRÁFICA,TRABALHO EM ANAIS,LAMARTINE NOGUEIRA FRUTUOSO GUIMARAES,Docente,ARTUR FLÁVIO DIAS,Sem Categoria
2017,"TERRA: A NUCLEAR REACTOR TO HELP EXPLORE SPACE, DEEP OCEAN AND DIFFICULT ACCESS LOCATIONS",BIBLIOGRÁFICA,TRABALHO EM ANAIS,LAMARTINE NOGUEIRA FRUTUOSO GUIMARAES,Docente,VALÉRIA SERRANO FAILLACE OLIVEIRA LEITE,Sem Categoria
2017,"TERRA: A NUCLEAR REACTOR TO HELP EXPLORE SPACE, DEEP OCEAN AND DIFFICULT ACCESS LOCATIONS",BIBLIOGRÁFICA,TRABALHO EM ANAIS,LAMARTINE NOGUEIRA FRUTUOSO GUIMARAES,Docente,GUILHERME MOREIRA PLACCO,Participante Externo
2017,"TERRA: A NUCLEAR REACTOR TO HELP EXPLORE SPACE, DEEP OCEAN AND DIFFICULT ACCESS LOCATIONS",BIBLIOGRÁFICA,TRABALHO EM ANAIS,GUILHERME BORGES RIBEIRO,Participante Externo,JAMIL ALVES DO NASCIMENTO,Participante Externo
2017,"TERRA: A NUCLEAR REACTOR TO HELP EXPLORE SPACE, DEEP OCEAN AND DIFFICULT ACCESS LOCATIONS",BIBLIOGRÁFICA,TRABALHO EM ANAIS,GUILHERME BORGES RIBEIRO,Participante Externo,ÉLVIS FALCÃO DE ARAÚJO,Sem Categoria
2017,"TERRA: A NUCLEAR REACTOR TO HELP EXPLORE SPACE, DEEP OCEAN AND DIFFICULT ACCESS LOCATIONS",BIBLIOGRÁFICA,TRABALHO EM ANAIS,GUILHERME BORGES RIBEIRO,Participante Externo,FRANCISCO ANTONIO BRAZ FILHO,Participante Externo
2017,"TERRA: A NUCLEAR REACTOR TO HELP EXPLORE SPACE, DEEP OCEAN AND DIFFICULT ACCESS LOCATIONS",BIBLIOGRÁFICA,TRABALHO EM ANAIS,GUILHERME BORGES RIBEIRO,Participante Externo,ARTUR FLÁVIO DIAS,Sem Categoria
2017,"TERRA: A NUCLEAR REACTOR TO HELP EXPLORE SPACE, DEEP OCEAN AND DIFFICULT ACCESS LOCATIONS",BIBLIOGRÁFICA,TRABALHO EM ANAIS,GUILHERME BORGES RIBEIRO,Participante Externo,VALÉRIA SERRANO FAILLACE OLIVEIRA LEITE,Sem Categoria
2017,"TERRA: A NUCLEAR REACTOR TO HELP EXPLORE SPACE, DEEP OCEAN AND DIFFICULT ACCESS LOCATIONS",BIBLIOGRÁFICA,TRABALHO EM ANAIS,GUILHERME BORGES RIBEIRO,Participante Externo,GUILHERME MOREIRA PLACCO,Participante Externo
2017,"TERRA: A NUCLEAR REACTOR TO HELP EXPLORE SPACE, DEEP OCEAN AND DIFFICULT ACCESS LOCATIONS",BIBLIOGRÁFICA,TRABALHO EM ANAIS,JAMIL ALVES DO NASCIMENTO,Participante Externo,ÉLVIS FALCÃO DE ARAÚJO,Sem Categoria
2017,"TERRA: A NUCLEAR REACTOR TO HELP EXPLORE SPACE, DEEP OCEAN AND DIFFICULT ACCESS LOCATIONS",BIBLIOGRÁFICA,TRABALHO EM ANAIS,JAMIL ALVES DO NASCIMENTO,Participante Externo,FRANCISCO ANTONIO BRAZ FILHO,Participante Externo
2017,"TERRA: A NUCLEAR REACTOR TO HELP EXPLORE SPACE, DEEP OCEAN AND DIFFICULT ACCESS LOCATIONS",BIBLIOGRÁFICA,TRABALHO EM ANAIS,JAMIL ALVES DO NASCIMENTO,Participante Externo,ARTUR FLÁVIO DIAS,Sem Categoria
2017,"TERRA: A NUCLEAR REACTOR TO HELP EXPLORE SPACE, DEEP OCEAN AND DIFFICULT ACCESS LOCATIONS",BIBLIOGRÁFICA,TRABALHO EM ANAIS,JAMIL ALVES DO NASCIMENTO,Participante Externo,VALÉRIA SERRANO FAILLACE OLIVEIRA LEITE,Sem Categoria
2017,"TERRA: A NUCLEAR REACTOR TO HELP EXPLORE SPACE, DEEP OCEAN AND DIFFICULT ACCESS LOCATIONS",BIBLIOGRÁFICA,TRABALHO EM ANAIS,JAMIL ALVES DO NASCIMENTO,Participante Externo,GUILHERME MOREIRA PLACCO,Participante Externo
2017,"TERRA: A NUCLEAR REACTOR TO HELP EXPLORE SPACE, DEEP OCEAN AND DIFFICULT ACCESS LOCATIONS",BIBLIOGRÁFICA,TRABALHO EM ANAIS,ÉLVIS FALCÃO DE ARAÚJO,Sem Categoria,FRANCISCO ANTONIO BRAZ FILHO,Participante Externo
2017,"TERRA: A NUCLEAR REACTOR TO HELP EXPLORE SPACE, DEEP OCEAN AND DIFFICULT ACCESS LOCATIONS",BIBLIOGRÁFICA,TRABALHO EM ANAIS,ÉLVIS FALCÃO DE ARAÚJO,Sem Categoria,ARTUR FLÁVIO DIAS,Sem Categoria
2017,"TERRA: A NUCLEAR REACTOR TO HELP EXPLORE SPACE, DEEP OCEAN AND DIFFICULT ACCESS LOCATIONS",BIBLIOGRÁFICA,TRABALHO EM ANAIS,ÉLVIS FALCÃO DE ARAÚJO,Sem Categoria,VALÉRIA SERRANO FAILLACE OLIVEIRA LEITE,Sem Categoria
2017,"TERRA: A NUCLEAR REACTOR TO HELP EXPLORE SPACE, DEEP OCEAN AND DIFFICULT ACCESS LOCATIONS",BIBLIOGRÁFICA,TRABALHO EM ANAIS,ÉLVIS FALCÃO DE ARAÚJO,Sem Categoria,GUILHERME MOREIRA PLACCO,Participante Externo
2017,"TERRA: A NUCLEAR REACTOR TO HELP EXPLORE SPACE, DEEP OCEAN AND DIFFICULT ACCESS LOCATIONS",BIBLIOGRÁFICA,TRABALHO EM ANAIS,FRANCISCO ANTONIO BRAZ FILHO,Participante Externo,ARTUR FLÁVIO DIAS,Sem Categoria
2017,"TERRA: A NUCLEAR REACTOR TO HELP EXPLORE SPACE, DEEP OCEAN AND DIFFICULT ACCESS LOCATIONS",BIBLIOGRÁFICA,TRABALHO EM ANAIS,FRANCISCO ANTONIO BRAZ FILHO,Participante Externo,VALÉRIA SERRANO FAILLACE OLIVEIRA LEITE,Sem Categoria
2017,"TERRA: A NUCLEAR REACTOR TO HELP EXPLORE SPACE, DEEP OCEAN AND DIFFICULT ACCESS LOCATIONS",BIBLIOGRÁFICA,TRABALHO EM ANAIS,FRANCISCO ANTONIO BRAZ FILHO,Participante Externo,GUILHERME MOREIRA PLACCO,Participante Externo
2017,"TERRA: A NUCLEAR REACTOR TO HELP EXPLORE SPACE, DEEP OCEAN AND DIFFICULT ACCESS LOCATIONS",BIBLIOGRÁFICA,TRABALHO EM ANAIS,ARTUR FLÁVIO DIAS,Sem Categoria,VALÉRIA SERRANO FAILLACE OLIVEIRA LEITE,Sem Categoria
2017,"TERRA: A NUCLEAR REACTOR TO HELP EXPLORE SPACE, DEEP OCEAN AND DIFFICULT ACCESS LOCATIONS",BIBLIOGRÁFICA,TRABALHO EM ANAIS,ARTUR FLÁVIO DIAS,Sem Categoria,GUILHERME MOREIRA PLACCO,Participante Externo
