Ano da Produção,Título da Produção,Glosada,ISSN,Título do Periódico,DOI,URL,Tipo,Subtipo,Idioma,Autores,Categorias
2020,"PAULICEIA 2.0: MAPEAMENTO COLABORATIVO DA HISTÓRIA DE SÃO PAULO, 1870-1940",Sim,0104-5970,"(0104-5970) HISTÓRIA, CIÊNCIAS, SAÚDE-MANGUINHOS (IMPRESSO)",-,[http://www.pauliceia.dpi.inpe.br],BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,PORTUGUES,LUIS ANTONIO COELHO FERLA ; KARINE REIS FERREIRA GOMES ; FERNANDO ATIQUE ; ANDREW G. BRITT ; KARLA DONATO FOOK ; Jeffrey Lesser ; CRISTIANE REGINA MIYASAKA ; DANIELA LEAL MUSA ; THOMAS DYSON ROGERS ; NANDAMUDI LANKALAPALLI VIJAYKUMAR,Participante Externo ; Docente ; Participante Externo ; Sem Categoria ; Participante Externo ; Participante Externo ; Participante Externo ; Participante Externo ; Participante Externo ; Docente
2020,PAULICEIA 2.0: UMA PLATAFORMA COMPUTACIONAL PARA PESQUISA HISTÓRICA COLABORATIVA,Sim,,,-,,TÉCNICA,DESENVOLVIMENTO DE APLICATIVO,PORTUGUES,DANIELA LEAL MUSA ; DENIS TAVEIRA LAURENTINO DE LIMA ; CARLOS ALBERTO MACHADO NORONHA ; GABRIEL SANSIGOLO ; GILBERTO RIBEIRO DE QUEIROZ ; KARINE REIS FERREIRA GOMES ; LUIS ANTONIO COELHO FERLA ; NANDAMUDI LANKALAPALLI VIJAYKUMAR ; RODRIGO MONTEIRO MARIANO,Participante Externo ; Participante Externo ; Participante Externo ; Egresso - null ; Docente ; Docente ; Participante Externo ; Docente ; Egresso - null
2020,PERFORMANCE OPTIMIZATION AND SCALABILITY ANALYSIS OF THE MGB HYDROLOGICAL MODEL,Sim,,,,[http://hipc.org],BIBLIOGRÁFICA,TRABALHO EM ANAIS,INGLES,HENRIQUE RENNO DE AZEREDO FREITAS ; CELSO LUIZ MENDES,Discente - Doutorado ; Docente
2020,PLANTAI: APLICATIVO DE CLASSIFICAÇÃO E LOCALIZAÇÃO DE PLANTAS EM RISCO DE EXTINÇÃO NA MATA ATLÂNTICA,Sim,,,,http://dx.doi.org/10.5753/wcama.2020.11014,BIBLIOGRÁFICA,TRABALHO EM ANAIS,PORTUGUES,FELIPE CARVALHO DE SOUZA ; AMITA MURALIKRISHNA ; FELIPE MENINO CARLOS ; ADRIANO PEREIRA ALMEIDA ; HELVECIO BEZERRA LEAL NETO ; RAFAEL DUARTE COELHO DOS SANTOS,Discente - Mestrado ; Discente - Doutorado ; Discente - Mestrado ; Discente - Doutorado ; Discente - Doutorado ; Docente
2020,POWER ANALYSIS ON A 70-MM ROTOR TESLA TURBINE,Sim,0195-0738,(0195-0738) JOURNAL OF ENERGY RESOURCES TECHNOLOGY,-,-,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,INGLES,GUILHERME MOREIRA PLACCO ; LAMARTINE NOGUEIRA FRUTUOSO GUIMARAES,Participante Externo ; Docente
2020,PROCESSAMENTO DE IMAGENS DE SENSORIAMENTO REMOTO - TEORIA E PRÁTICA,Sim,,,,,TÉCNICA,CURSO DE CURTA DURAÇÃO,,THALES SEHN KORTING ; EMILIANO FERREIRA CASTEJON,Docente ; Participante Externo
2020,QUANTIFYING THE EFFECT OF LAND USE CHANGE MODEL COUPLING,Sim,2073-445X,(2073-445X) LAND,-,[doi:10.3390/land9020052],BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,INGLES,"STEPANOV, OLEG ; GILBERTO CAMARA NETO ; VERSTEGEN, JUDITH A.",Sem Categoria ; Docente ; Sem Categoria
2020,REDUCING EFFORTS OF SOFTWARE ENGINEERING SYSTEMATIC LITERATURE REVIEWS UPDATES USING TEXT CLASSIFICATION,Sim,0950-5849,(0950-5849) INFORMATION AND SOFTWARE TECHNOLOGY,-,-,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,INGLES,WILLIAN MASSAMI WATANABE ; KATIA ROMERO FELIZARDO SCANNAVINO ; ARNALDO CANDIDO JUNIOR ; ERICA FERREIRA DE SOUZA ; JOSÉ EDE DE CAMPOS NETO ; NANDAMUDI LANKALAPALLI VIJAYKUMAR,Participante Externo ; Participante Externo ; Participante Externo ; Participante Externo ; Sem Categoria ; Docente
2020,REMOTE SENSING IMAGE TIME SERIES METRICS FOR DISTINCTION BETWEEN PASTURE AND CROPLANDS USING THE RANDOM FOREST CLASSIFIER,Sim,,,,-,BIBLIOGRÁFICA,TRABALHO EM ANAIS,INGLES,MARCOS ANTONIO DE ALMEIDA RODRIGUES ; HUGO DO NASCIMENTO BENDINI ; ANDERSON REIS SOARES ; THALES SEHN KORTING ; LEILA MARIA GARCIA FONSECA,Participante Externo ; Participante Externo ; Participante Externo ; Docente ; Participante Externo
2020,"ROBUSTNESS ANALYSIS IN AN INTER-CITIES MOBILITY NETWORK: MODELING MUNICIPAL, STATE AND FEDERAL INITIATIVES AS FAILURES AND ATTACKS TOWARD SARS-COV-2 CONTAINMENT",Sim,2167-8359,(2167-8359) PEERJ,-,-,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,INGLES,VANDER LUIS DE SOUZA FREITAS ; GLADSTON JULIANO PRATES MOREIRA ; LEONARDO BACELAR LIMA SANTOS,Egresso - null ; Participante Externo ; Docente
2020,SECONDARY STUDIES IN THE ACADEMIC CONTEXT: A SYSTEMATIC MAPPING AND SURVEY,Sim,0164-1212,(0164-1212) THE JOURNAL OF SYSTEMS AND SOFTWARE,-,-,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,INGLES,KATIA ROMERO FELIZARDO SCANNAVINO ; ERICA FERREIRA DE SOUZA ; BIANCA MINETTO NAPOLEAO ; NANDAMUDI LANKALAPALLI VIJAYKUMAR ; MARIA TERESA BALDASSARRE,Participante Externo ; Participante Externo ; Participante Externo ; Docente ; Sem Categoria
2020,SELF-ORGANIZING MAPS IN EARTH OBSERVATION DATA CUBES ANALYSIS,Sim,,,,http://link.springer.com/10.1007/978-3-030-19642-4_7,BIBLIOGRÁFICA,LIVRO,Idioma Estrangeiro,LORENA ALVES DOS SANTOS ; KARINE REIS FERREIRA GOMES ; MICHELLE CRISTINA ARAUJO PICOLI ; GILBERTO CAMARA NETO,Discente - Doutorado ; Docente ; Participante Externo ; Docente
2020,SENTIMENT ANALYSIS APPLIED TO ANALYZE SOCIETY'S EMOTION IN TWO DIFFERENT CONTEXT IN SOCIAL MEDIA,Sim,1988-3064,(1988-3064) INTELIGÊNCIA ARTIFICIAL,-,[http://https://journal.iberamia.org/index.php/intartif/article/view/562],BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,INGLES,MARILYN MENECUCCI IBANEZ ; REINALDO ROBERTO ROSA ; LAMARTINE NOGUEIRA FRUTUOSO GUIMARAES,Discente - Doutorado ; Docente ; Docente
2020,SHORT-RANGE FORECASTING SYSTEM FOR METEOROLOGICAL CONVECTIVE EVENTS IN RIO DE JANEIRO USING REMOTE SENSING OF ATMOSPHERIC DISCHARGES,Sim,1366-5901,(1366-5901) INTERNATIONAL JOURNAL OF REMOTE SENSING (ONLINE),-,[http://https://www.tandfonline.com/doi/full/10.1080/01431161.2020.1717669][doi:10.1080/01431161.2020.1717669],BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,INGLES,VINICIUS ALBUQUERQUE DE ALMEIDA ; GUTEMBERG BORGES FRANCA ; HAROLDO FRAGA DE CAMPOS VELHO,Participante Externo ; Participante Externo ; Docente
2020,SHORT-TERM AND SPIKE-TIMING-DEPENDENT PLASTICITY FACILITATE THE FORMATION OF MODULAR NEURAL NETWORKS,Sim,1007-5704,(1007-5704) COMMUNICATIONS IN NONLINEAR SCIENCE & NUMERICAL SIMULATION,-,[http://https://www.sciencedirect.com/science/article/abs/pii/S1007570420305190][doi:10.1016/j.cnsns.2020.105689],BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,INGLES,ELBERT EINSTEIN NEHRER MACAU,Docente
2020,SIMPLE NONLINEAR ITERATIVE TEMPORAL CLUSTERING,Sim,0196-2892,(0196-2892) IEEE TRANSACTIONS ON GEOSCIENCE AND REMOTE SENSING,-,[http://https://ieeexplore.ieee.org/document/9258957][doi:10.1109/tgrs.2020.3033266],BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,PORTUGUES,ANDERSON REIS SOARES ; THALES SEHN KORTING ; LEILA MARIA GARCIA FONSECA ; HUGO DO NASCIMENTO BENDINI,Participante Externo ; Docente ; Participante Externo ; Participante Externo
2020,SOFTWARE REQUIREMENTS TESTING APPROACHES: A SYSTEMATIC LITERATURE REVIEW,Sim,0947-3602,(0947-3602) REQUIREMENTS ENGINEERING (LONDON. PRINT),-,[doi:10.1007/s00766-019-00325-w],BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,INGLES,JEMISON DOS SANTOS ; LUIZ EDUARDO GALVAO MARTINS ; VALDIVINO ALEXANDRE DE SANTIAGO JUNIOR ; LUCAS VENEZIAN POVOA ; LUCIANA BRASIL REBELO DOS SANTOS,Participante Externo ; Participante Externo ; Docente ; Participante Externo ; Egresso - null
2020,SOFTWARE VISUALIZATION TOOL FOR EVALUATING API USAGE IN THE CONTEXT OF SOFTWARE ECOSYSTEMS: A PROOF OF CONCEPT,Sim,,,,-,BIBLIOGRÁFICA,LIVRO,INGLES,RODRIGO AVANCINI TEIXEIRA ; FABIO FAGUNDES SILVEIRA ; EDUARDO MARTINS GUERRA ; PEDRO RIBEIRO DE ANDRADE NETO ; RODRIGO AVANCINI TEIXEIRA ; FABIO FAGUNDES SILVEIRA ; EDUARDO MARTINS GUERRA ; PEDRO RIBEIRO DE ANDRADE NETO,Participante Externo ; Participante Externo ; Docente ; Docente ; Participante Externo ; Participante Externo ; Docente ; Docente
2020,SPATIOTEMPORAL DATA ANALYSIS WITH CHRONOLOGICAL NETWORKS,Sim,2041-1723,(2041-1723) NATURE COMMUNICATIONS,-,[http://https://www.nature.com/articles/s41467-020-17634-2][doi:10.1038/s41467-020-17634-2],BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,INGLES,LEONARDO NASCIMENTO FERREIRA ; DIDIER AUGUSTO VEGA OLIVEROS ; FRANK MOSHE COTACALLAPA CHOQUE ; MANOEL FERREIRA CARDOSO ; MARCOS GONCALVES QUILES ; ZHAO LIANG ; ELBERT EINSTEIN NEHRER MACAU,Participante Externo ; Participante Externo ; Egresso - null ; Participante Externo ; Docente ; Participante Externo ; Docente
2020,SPATIO-TEMPORAL DEEP LEARNING APPROACH TO MAP DEFORESTATION IN AMAZON RAINFOREST,Sim,1545-598X,(1545-598X) IEEE GEOSCIENCE AND REMOTE SENSING LETTERS (PRINT),-,[http://https://ieeexplore.ieee.org/document/9080580],BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,INGLES,RAIAN VARGAS MARETTO ; LEILA MARIA GARCIA FONSECA ; Nathan Jacobs ; THALES SEHN KORTING ; HUGO DO NASCIMENTO BENDINI ; LEANDRO LEAL PARENTE,Egresso - null ; Participante Externo ; Participante Externo ; Docente ; Participante Externo ; Participante Externo
2020,STELLAR POPULATION PROPERTIES OF ETGS IN COMPACT GROUPS OF GALAXIES,Sim,0035-8711,(0035-8711) MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY (PRINT),-,[http://https://academic.oup.com/mnras/article-abstract/493/3/3238/5733170][doi:10.1093/mnras/staa386],BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,INGLES,REINALDO ROBERTO ROSA,Docente
2020,STRUCTURAL CHARACTERIZATION OF THE EQUATORIAL F REGION PLASMA IRREGULARITIES IN THE MULTIFRACTAL CONTEXT,Sim,1432-0576,(1432-0576) ANNALES GEOPHYSICAE,-,[http://https://angeo.copernicus.org/articles/38/445/2020/][doi:10.5194/angeo-38-445-2020],BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,INGLES,NEELAKSHI JOSHI ; REINALDO ROBERTO ROSA ; SIOMEL SAVIO ODRIOZOLA ; ESFHAN ALAM KHERANI ; FRANCISCO CARLOS DE MENESES JUNIOR ; STEPHAN STEPHANY ; POLINAYA MURALIKRISHNA,Egresso - null ; Docente ; Participante Externo ; Participante Externo ; Participante Externo ; Docente ; Participante Externo
2020,SUBPIXEL ANALYSIS OF MODIS IMAGERY TIME SERIES USING TRANSFER LEARNING AND RELATIVE CALIBRATION,Sim,1808-0936,(1808-0936) RBC. REVISTA BRASILEIRA DE CARTOGRAFIA (ONLINE),-,[http://dx.doi.org/10.14393/rbcv72n4-54044][doi:10.14393/rbcv72n4-54044],BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,PORTUGUES,NOELI ALINE PARTICCELLI MOREIRA ; MARIANE SOUZA REIS ; THALES SEHN KORTING ; LUCIANO VIEIRA DUTRA ; EMILIANO FERREIRA CASTEJON ; EGIDIO ARAI,Participante Externo ; Participante Externo ; Docente ; Docente ; Participante Externo ; Participante Externo
2020,SUZAN: MODELO FUZZY PARA CLASSIFICAÇÃO ESPECTRAL DE DADOS DE SUPERNOVAS IA,Sim,,,,-,BIBLIOGRÁFICA,TRABALHO EM ANAIS,PORTUGUES,LUIS RICARDO ARANTES FILHO ; LAMARTINE NOGUEIRA FRUTUOSO GUIMARAES ; REINALDO ROBERTO ROSA ; FRANCISCA JOAMILA BRITO DO NASCIMENTO,Discente - Doutorado ; Docente ; Docente ; Egresso - null
2020,SYMBOLIC DYNAMICAL CHARACTERIZATION FOR MULTISTABILITY IN REMOTE SYNCHRONIZATION PHENOMENA,Sim,2297-4687,(2297-4687) FRONTIERS IN APPLIED MATHEMATICS AND STATISTICS,-,[http://https://www.frontiersin.org/articles/10.3389/fams.2020.00015/full][doi:10.3389/fams.2020.00015],BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,PORTUGUES,JULIANA CESTARI LACERDA ; CELSO BERNARDO DA NOBREGA DE FREITAS ; ELBERT EINSTEIN NEHRER MACAU,Discente - Doutorado ; Egresso - null ; Docente
2020,TEACHING COMPLEX SYSTEMS BASED ON MICROSERVICES,Sim,,,,-,BIBLIOGRÁFICA,TRABALHO EM ANAIS,INGLES,RENATO CORDEIRO FERREIRA ; THATIANE DE OLIVEIRA ROSA ; ALFREDO GOLDMAN VEL LEJBMAN ; EDUARDO MARTINS GUERRA,Participante Externo ; Participante Externo ; Participante Externo ; Docente
2020,TERRABRASILIS RESEARCH DATA - UMA PLATAFORMA PARA COMPARTILHAMENTO DE DADOS GEOGRÁFICOS DE PESQUISA,Sim,,,,-,BIBLIOGRÁFICA,TRABALHO EM ANAIS,PORTUGUES,GABRIEL SANSIGOLO ; KARINE REIS FERREIRA GOMES ; GILBERTO RIBEIRO DE QUEIROZ,Discente - Mestrado ; Docente ; Docente
2020,THE CORRESPONDENCE BETWEEN THE STRUCTURE OF THE TERRESTRIAL MOBILITY NETWORK AND THE EMERGENCE OF COVID-19 IN BRAZIL,Sim,1678-4464,(1678-4464) CADERNOS DE SAÚDE PÚBLICA,-,-,BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,INGLES,VANDER LUIS DE SOUZA FREITAS ; THAIS CLAUDIA ROMA DE OLIVEIRA KONSTANTYNER ; JEFERSON FEITOSA ; CATIA S. N. SEPETAUSKAS ; LEONARDO BACELAR LIMA SANTOS,Egresso - null ; Participante Externo ; Sem Categoria ; Sem Categoria ; Docente
2020,THE 20TH INTERNATIONAL CONFERENCE ON COMPUTATIONAL SCIENCE AND ITS APPLICATIONS,Sim,,,-,,TÉCNICA,ORGANIZAÇÃO DE EVENTO,INGLES,RAFAEL DUARTE COELHO DOS SANTOS ; KARINE REIS FERREIRA GOMES,Docente ; Docente
2020,TOTAL SOLAR IRRADIANCE FORECASTING WITH KERAS RECURRENT NEURAL NETWORKS,Sim,,,,http://link.springer.com/10.1007/978-3-030-58814-4_18,BIBLIOGRÁFICA,LIVRO,Idioma Estrangeiro,AMITA MURALIKRISHNA ; LUIS EDUARDO ANTUNES VIEIRA ; RAFAEL DUARTE COELHO DOS SANTOS ; ADRIANO PEREIRA ALMEIDA,Discente - Doutorado ; Participante Externo ; Docente ; Discente - Doutorado
2020,TOWARDS VISUALIZING CODE ANNOTATIONS DISTRIBUTION,Sim,,,,[http://https://doi.org/10.14210/cotb.v11n1.p277-284],BIBLIOGRÁFICA,TRABALHO EM ANAIS,INGLES,PHYLLIPE DE SOUZA LIMA FRANCISCO ; EDUARDO MARTINS GUERRA ; PAULO ROBERTO MIRANDA MEIRELLES,Discente - Doutorado ; Docente ; Participante Externo
2020,TRACE SAFETY REQUIREMENTS AND PERFORM AUTOMATED TESTING FOR SAFETY-CRITICAL SYSTEMS WITH AGILE,Sim,,,,-,BIBLIOGRÁFICA,TRABALHO EM ANAIS,INGLES,HAFIZA MARIA MAQSOOD ; EDUARDO MARTINS GUERRA ; Xiaofeng Wang ; Andrea Bondavalli,Sem Categoria ; Docente ; Participante Externo ; Participante Externo
2020,TREE CROWN DELINEATION ALGORITHM BASED ON A CONVOLUTIONAL NEURAL NETWORK,Sim,2072-4292,(2072-4292) REMOTE SENSING,-,[http://https://www.mdpi.com/2072-4292/12/8/1288][doi:10.3390/rs12081288],BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,INGLES,"JOSE RENATO GARCIA BRAGA ; VINICIUS PERIPATO BORGES PEREIRA ; RICARDO DAL AGNOL DA SILVA ; MATHEUS PINHEIRO FERREIRA ; TARABALKA, YULIYA ; LUIZ EDUARDO OLIVEIRA E CRUZ DE ARAGAO ; HAROLDO FRAGA DE CAMPOS VELHO ; ELCIO HIDEITI SHIGUEMORI ; FABIEN HUBERT WAGNER",Egresso - null ; Participante Externo ; Participante Externo ; Participante Externo ; Sem Categoria ; Participante Externo ; Docente ; Docente ; Participante Externo
2020,UAV AUTONOMOUS NAVIGATION BY IMAGE PROCESSING WITH UNCERTAINTY TRAJECTORY ESTIMATION,Sim,,,,https://link.springer.com/chapter/10.1007/978-3-030-53669-5_16,BIBLIOGRÁFICA,LIVRO,Idioma Estrangeiro,GERSON DA PENHA NETO ; HAROLDO FRAGA DE CAMPOS VELHO ; ELCIO HIDEITI SHIGUEMORI,Discente - Doutorado ; Docente ; Docente
2020,UNCOVERING EPISODIC INFLUENCE OF OCEANS ON EXTREME DROUGHT EVENTS IN NORTHEAST BRAZIL BY ORDINAL PARTITION NETWORK APPROACHES,Sim,1054-1500,"(1054-1500) CHAOS (WOODBURY, N.Y.)",-,[http://https://aip.scitation.org/doi/10.1063/5.0004348][doi:10.1063/5.0004348],BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,INGLES,"WU, HUANYU ; ZOU, YONG ; LINCOLN MUNIZ ALVES ; ELBERT EINSTEIN NEHRER MACAU ; GILVAN SAMPAIO DE OLIVEIRA ; JOSE ANTONIO MARENGO ORSINI",Sem Categoria ; Sem Categoria ; Participante Externo ; Docente ; Participante Externo ; Participante Externo
2020,UNDERSTANDING HYPOTHESES ENGINEERING IN SOFTWARE STARTUPS THROUGH A GRAY LITERATURE REVIEW,Sim,0950-5849,(0950-5849) INFORMATION AND SOFTWARE TECHNOLOGY,-,[doi:10.1016/j.infsof.2020.106465],BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,INGLES,JORGE AUGUSTO MELEGATI GONCALVES ; EDUARDO MARTINS GUERRA ; Xiaofeng Wang,Participante Externo ; Docente ; Participante Externo
2020,USING REMOTE SENSING IMAGES AND CLOUD SERVICES ON AWS TO IMPROVE LAND USE AND COVER MONITORING,Sim,,,,[http://https://ieeexplore.ieee.org/abstract/document/9165649],BIBLIOGRÁFICA,TRABALHO EM ANAIS,INGLES,KARINE REIS FERREIRA GOMES ; GILBERTO RIBEIRO DE QUEIROZ ; GILBERTO CAMARA NETO ; RICARDO CARTAXO MODESTO DE SOUZA ; LUBIA VINHAS ; RENNAN DE FREITAS BEZERRA MARUJO ; ROLF EZEQUIEL DE OLIVEIRA SIMOES ; CARLOS ALBERTO FERREIRA DE NORONHA ; RAPHAEL WILLIAN DA COSTA ; JEFERSON DE SOUZA ARCANJO ; VITOR CONRADO FARIA GOMES ; MATHEUS CAVASSAN ZAGLIA,Docente ; Docente ; Docente ; Participante Externo ; Docente ; Egresso - null ; Discente - Doutorado ; Discente - Mestrado ; Sem Categoria ; Participante Externo ; Discente - Doutorado ; Egresso - null
2020,VISÃO DE ENGENHARIA DE SISTEMAS PARA A ESTRUTURAÇÃO DE BANCO DE IMAGENS EM NUVEM PARA USO DE DEEP LEARNING E DATA SCIENCE EM SENSORIAMENTO REMOTO,Sim,,,,,TÉCNICA,APRESENTAÇÃO DE TRABALHO,PORTUGUES,ELCIO HIDEITI SHIGUEMORI,Docente
2020,VISION-BASED UAV POSE ESTIMATION,Sim,,,,https://digital-library.theiet.org/content/books/10.1049/pbce120f_ch7,BIBLIOGRÁFICA,LIVRO,Idioma Estrangeiro,PAULO FERNANDO FERREIRA SILVA FILHO ; ELCIO HIDEITI SHIGUEMORI ; OSAMU SAOTOME ; JAIRO PANETTA,Participante Externo ; Docente ; Participante Externo ; Participante Externo
2020,WIND FARM: A NEW MODULE FOR THE BRAMS,Sim,2179-460X,(2179-460X) REVISTA CIÊNCIA E NATURA,-,[http://https://periodicos.ufsm.br/cienciaenatura/article/view/53219][doi:10.5902/2179460x53219],BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,PORTUGUES,"RODRIGUES, LUIZ FLÁVIO ; HAROLDO FRAGA DE CAMPOS VELHO ; SAULO RIBEIRO DE FREITAS",Sem Categoria ; Docente ; Participante Externo
2016,A BRIEF STUDY OF INSTABILITIES IN THE CONTEXT OF SPACE MAGNETOHYDRODYNAMIC SIMULATIONS,Sim,1806-9126,REVISTA BRASILEIRA DE ENSINO DE FÍSICA (ONLINE),,[http://www.scielo.br/pdf/rbef/v38n1/1806-9126-rbef-38-01-S1806-11173812098.pdf],BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,Inglês,EDGARD DE FREITAS DINIZ EVANGELISTA ; MARGARETE OLIVEIRA DOMINGUES ; ODIM MENDES JUNIOR ; OSWALDO DUARTE MIRANDA,Participante Externo ; Docente ; Participante Externo ; Participante Externo
2016,A COMPARATIVE STUDY OF ALGORITHMS FOR GENERATING SWITCH COVER TEST SETS,Sim,,,,-,BIBLIOGRÁFICA,TRABALHO EM ANAIS,Português,MATHEUS MONTEIRO MARIANO ; ERICA FERREIRA DE SOUZA ; ANDRE TAKESHI ENDO ; NANDAMUDI LANKALAPALLI VIJAYKUMAR,Sem Categoria ; Participante Externo ; Participante Externo ; Docente
2016,"A COMPARISON OF EXPLICIT, IMPLICIT, AND IMEX TIME INTEGRATION SCHEMES FOR THE TWO-DIMENSIONAL BURGERS' SYSTEM",Sim,,,,[http://www.epacis.net/ccis2016/],BIBLIOGRÁFICA,TRABALHO EM ANAIS,Inglês,ANTONIO MAURICIO ZARZUR ; STEPHAN STEPHANY ; SAULO RIBEIRO DE FREITAS ; HAROLDO FRAGA DE CAMPOS VELHO,Discente - Mestrado ; Docente ; Participante Externo ; Docente
2016,"A COMPARISON OF HAAR-LIKE, LBP AND HOG APPROACHES TO CONCRETE AND ASPHALT RUNWAY DETECTION IN HIGH RESOLUTION IMAGERY",Sim,1983-8409,JOURNAL OF COMPUTATIONAL INTERDISCIPLINARY SCIENCES,,[doi:10.6062/jcis.2015.06.03.0101],BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,Inglês,ELCIO HIDEITI SHIGUEMORI ; JULIANO ELIAS CARDOSO CRUZ ; LAMARTINE NOGUEIRA FRUTUOSO GUIMARAES,Participante Externo ; Participante Externo ; Docente
2016,A CONSTRUCTIVE GENETIC ALGORITHM FOR DISCRETE DISPERSION ON POINT FEATURE CARTOGRAPHIC LABEL PLACEMENT PROBLEMS,Sim,0016-7363,GEOGRAPHICAL ANALYSIS,,[doi:10.1111/gean.12082],BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,Inglês,SOSTENES PEREIRA GOMES ; LUIZ ANTONIO NOGUEIRA LORENA ; GLAYDSTON MATTOS RIBEIRO,Participante Externo ; Docente ; Participante Externo
2016,A CONTROLLED EXPERIMENT FOR COMBINATORIAL TESTING,Sim,,,,-,BIBLIOGRÁFICA,TRABALHO EM ANAIS,Inglês,JULIANA MARINO BALERA ; VALDIVINO ALEXANDRE DE SANTIAGO JUNIOR,Discente - Mestrado ; Docente
2016,A GEOGRAPHICALLY-AWARE COMPLEX NETWORK APPROACH FOR FOOT-AND-MOUTH DISEASE PHYLODYNAMICS,Sim,,,,-,BIBLIOGRÁFICA,TRABALHO EM ANAIS,Português,LUIZ MAX FAGUNDES DE CARVALHO ; LEONARDO BACELAR LIMA SANTOS ; PAULO E. P. BURKE ; MARCOS GONCALVES QUILES ; WALDEMIR DE CASTRO SILVEIRA,Sem Categoria ; Docente ; Sem Categoria ; Docente ; Sem Categoria
2016,A NEW SECOND ORDER LOCAL TIME SCHEME FOR NUMERICAL SIMULATIONS OF EVOLUTIONARY PARTIAL DIFFERENTIAL EQUATIONS WITH LOCALIZED PHYSICAL PHENOMENA,Sim,,,,[http://www.inpe.br/nsc2016/arquivos/Program-and-Abstracts.pdf],BIBLIOGRÁFICA,TRABALHO EM ANAIS,Inglês,MULLER MOREIRA SOUZA LOPES ; MARGARETE OLIVEIRA DOMINGUES ; ODIM MENDES JUNIOR,Discente - Doutorado ; Docente ; Participante Externo
2016,A RELEVÂNCIA DE TESTAR SOFTWARE,Sim,,,,-,TÉCNICA,APRESENTAÇÃO DE TRABALHO,Português,VALDIVINO ALEXANDRE DE SANTIAGO JUNIOR,Docente
2016,A TIME-WEIGHTED DYNAMIC TIME WARPING METHOD FOR LAND-USE AND LAND-COVER MAPPING,Sim,1939-1404,IEEE JOURNAL OF SELECTED TOPICS IN APPLIED EARTH OBSERVATIONS AND REMOTE SENSING,,[http://www.dpi.inpe.br/gilberto],BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,Inglês,VICTOR WEGNER MAUS ; GILBERTO CAMARA NETO ; RICARDO CARTAXO MODESTO DE SOUZA ; Alber Sanchez ; FERNANDO MANOEL RAMOS ; GILBERTO RIBEIRO DE QUEIROZ,Participante Externo ; Docente ; Participante Externo ; Participante Externo ; Docente ; Docente
2016,A WEB PORTAL FRAMEWORK FOR REMOTE EXECUTION OF HIGH PERFORMANCE APPLICATIONS IN ASTRONOMY,Sim,,,,[http://www.epacis.net/ccis2016/],BIBLIOGRÁFICA,TRABALHO EM ANAIS,Inglês,HAROLDO FRAGA DE CAMPOS VELHO,Docente
2016,ACOPLAMENTO BRAMS-WW3 PARA PREVISÃO DE ONDAS OCEÂNICAS,Sim,0100-8307,CIÊNCIA E NATURA,,[http://periodicos.ufsm.br/cienciaenatura/article/view/20283/pdf],BIBLIOGRÁFICA,ARTIGO EM PERIÓDICO,Português,RENATA SAMPAIO DA ROCHA RUIZ ; Rosio Del Pilar Camayo Maita ; HAROLDO FRAGA DE CAMPOS VELHO ; SAULO RIBEIRO DE FREITAS ; VALDIR INNOCENTINI,Participante Externo ; Participante Externo ; Docente ; Participante Externo ; Participante Externo
2016,ACTIVE CONSENSUS-BASED SEMI-SUPERVISED GROWING NEURAL GAS,Sim,,,,[http://www.iconip2016.org],BIBLIOGRÁFICA,TRABALHO EM ANAIS,Inglês,VINICIUS ROSA MAXIMO ; MARIA CRISTINA VASCONCELOS NASCIMENTO ; FABRICIO APARECIDO BREVE ; MARCOS GONCALVES QUILES,Participante Externo ; Participante Externo ; Participante Externo ; Docente
